Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Price,Total Price,Discount_Percent,Discount_Amount,Total Revenue,Region,Channel,Payment_Mode
SALE04107,6/16/2023,STORE045,PROD0018,CUST0711,4,1993.39,7973.56,0,0,7973.56,North,In-Store,Cash
SALE04108,2/19/2023,STORE038,PROD0196,CUST0141,4,2123.87,8495.48,20,1699.096,6796.384,East,Online,UPI
SALE04109,3/23/2022,STORE025,PROD0229,CUST0548,5,2284.79,11423.95,15,1713.5925,9710.3575,North,Online,Cash
SALE04110,5/13/2022,STORE042,PROD0136,CUST0046,5,4237.48,21187.4,10,2118.74,19068.66,North,In-Store,UPI
SALE04111,9/12/2023,STORE029,PROD0152,CUST0935,1,695.39,695.39,10,69.539,625.851,East,In-Store,Card
SALE04112,3/7/2023,STORE028,PROD0030,CUST0289,4,1321.76,5287.04,20,1057.408,4229.632,South,In-Store,UPI
SALE04113,2/25/2023,STORE007,PROD0150,CUST0643,5,2981.47,14907.35,20,2981.47,11925.88,South,Online,Card
SALE04114,3/27/2024,STORE028,PROD0188,CUST0386,1,5082.59,5082.59,0,0,5082.59,South,Online,Card
SALE04115,8/11/2022,STORE046,PROD0063,CUST0516,5,4880.52,24402.6,5,1220.13,23182.47,North,Online,UPI
SALE04116,11/15/2023,STORE035,PROD0154,CUST0938,5,266.9,1334.5,0,0,1334.5,North,Online,Card
SALE04117,12/7/2024,STORE036,PROD0064,CUST0613,5,1371.1,6855.5,15,1028.325,5827.175,South,Online,UPI
SALE04118,2/24/2022,STORE032,PROD0145,CUST0518,2,404.09,808.18,15,121.227,686.953,West,Online,Cash
SALE04119,3/17/2022,STORE050,PROD0078,CUST0497,4,2015.37,8061.48,0,0,8061.48,East,Online,Cash
SALE04120,9/12/2024,STORE025,PROD0163,CUST0013,5,134.93,674.65,5,33.7325,640.9175,North,Online,Cash
SALE04121,4/19/2023,STORE047,PROD0030,CUST0442,5,1267.15,6335.75,5,316.7875,6018.9625,South,In-Store,UPI
SALE04122,6/13/2024,STORE045,PROD0149,CUST0637,5,4410.62,22053.1,10,2205.31,19847.79,North,In-Store,Card
SALE04123,4/1/2022,STORE048,PROD0071,CUST0861,2,2422.61,4845.22,15,726.783,4118.437,North,In-Store,Cash
SALE04124,4/27/2024,STORE014,PROD0262,CUST0287,4,4775.31,19101.24,20,3820.248,15280.992,South,Online,Card
SALE04125,7/2/2024,STORE011,PROD0127,CUST0068,3,4169.12,12507.36,0,0,12507.36,North,In-Store,Cash
SALE04126,12/16/2022,STORE047,PROD0004,CUST0411,2,3579.61,7159.22,5,357.961,6801.259,South,Online,Cash
SALE04127,3/29/2022,STORE048,PROD0016,CUST0882,3,1118.14,3354.42,10,335.442,3018.978,North,In-Store,UPI
SALE04128,7/11/2022,STORE007,PROD0169,CUST0263,1,1453.78,1453.78,20,290.756,1163.024,South,In-Store,UPI
SALE04129,4/1/2023,STORE030,PROD0106,CUST0951,5,4463.57,22317.85,20,4463.57,17854.28,West,In-Store,UPI
SALE04130,9/30/2023,STORE048,PROD0213,CUST0833,3,599.87,1799.61,10,179.961,1619.649,North,Online,Card
SALE04131,9/24/2023,STORE046,PROD0150,CUST0909,1,2901.9,2901.9,15,435.285,2466.615,North,Online,UPI
SALE04132,4/10/2023,STORE025,PROD0255,CUST0872,1,2381.06,2381.06,10,238.106,2142.954,North,Online,Card
SALE04133,6/28/2024,STORE044,PROD0223,CUST0575,4,2614.65,10458.6,0,0,10458.6,South,In-Store,UPI
SALE04134,12/29/2024,STORE044,PROD0039,CUST0797,4,2516.04,10064.16,20,2012.832,8051.328,South,Online,UPI
SALE04135,6/15/2024,STORE025,PROD0286,CUST0837,1,2322.81,2322.81,15,348.4215,1974.3885,North,In-Store,UPI
SALE04136,10/19/2022,STORE002,PROD0187,CUST0636,1,4168.37,4168.37,5,208.4185,3959.9515,East,In-Store,UPI
SALE04137,11/15/2024,STORE032,PROD0206,CUST0043,3,3956.43,11869.29,10,1186.929,10682.361,West,In-Store,Cash
SALE04138,8/24/2023,STORE046,PROD0161,CUST0855,4,1593.38,6373.52,0,0,6373.52,North,Online,Cash
SALE04139,2/14/2022,STORE046,PROD0104,CUST0097,4,3482.13,13928.52,0,0,13928.52,North,In-Store,Card
SALE04140,9/9/2024,STORE030,PROD0288,CUST0107,2,2357.51,4715.02,5,235.751,4479.269,West,In-Store,UPI
SALE04141,12/29/2023,STORE003,PROD0001,CUST0203,2,693.11,1386.22,20,277.244,1108.976,South,In-Store,Cash
SALE04142,11/25/2022,STORE010,PROD0157,CUST0486,4,4873.27,19493.08,20,3898.616,15594.464,East,Online,UPI
SALE04143,11/8/2024,STORE043,PROD0245,CUST0575,4,3328.92,13315.68,15,1997.352,11318.328,East,Online,UPI
SALE04144,7/1/2022,STORE015,PROD0027,CUST0357,1,408.79,408.79,10,40.879,367.911,East,In-Store,UPI
SALE04145,4/10/2023,STORE027,PROD0260,CUST0902,3,3448.46,10345.38,5,517.269,9828.111,North,Online,Cash
SALE04146,2/3/2024,STORE035,PROD0207,CUST0601,1,215.95,215.95,0,0,215.95,North,In-Store,UPI
SALE04147,6/5/2024,STORE007,PROD0187,CUST0192,3,3907.6,11722.8,15,1758.42,9964.38,South,Online,Cash
SALE04148,2/27/2024,STORE031,PROD0086,CUST0302,2,2764.79,5529.58,15,829.437,4700.143,South,In-Store,Cash
SALE04149,12/9/2023,STORE001,PROD0001,CUST0392,2,674.85,1349.7,20,269.94,1079.76,North,In-Store,UPI
SALE04150,9/24/2024,STORE043,PROD0125,CUST0502,3,4516.79,13550.37,10,1355.037,12195.333,East,Online,Cash
SALE04151,11/21/2023,STORE015,PROD0223,CUST0969,1,2565.95,2565.95,0,0,2565.95,East,Online,Card
SALE04152,7/12/2022,STORE017,PROD0016,CUST0025,1,1158.19,1158.19,15,173.7285,984.4615,North,Online,UPI
SALE04153,7/22/2022,STORE030,PROD0152,CUST0062,3,741.23,2223.69,5,111.1845,2112.5055,West,In-Store,Cash
SALE04154,4/30/2022,STORE049,PROD0153,CUST0022,4,1276.83,5107.32,20,1021.464,4085.856,East,In-Store,UPI
SALE04155,7/10/2024,STORE025,PROD0120,CUST0994,2,1830.97,3661.94,10,366.194,3295.746,North,Online,UPI
SALE04156,9/14/2022,STORE006,PROD0206,CUST0038,2,4147.3,8294.6,20,1658.92,6635.68,North,In-Store,Cash
SALE04157,2/28/2022,STORE039,PROD0060,CUST0148,2,967.19,1934.38,5,96.719,1837.661,East,In-Store,UPI
SALE04158,3/2/2022,STORE012,PROD0036,CUST0946,3,3582.76,10748.28,20,2149.656,8598.624,South,In-Store,UPI
SALE04159,1/22/2023,STORE040,PROD0284,CUST0724,2,3779.62,7559.24,15,1133.886,6425.354,North,In-Store,Cash
SALE04160,2/13/2024,STORE017,PROD0220,CUST0799,4,1897.77,7591.08,15,1138.662,6452.418,North,In-Store,Cash
SALE04161,10/4/2023,STORE022,PROD0212,CUST0208,1,792.33,792.33,15,118.8495,673.4805,West,Online,Cash
SALE04162,3/7/2022,STORE049,PROD0263,CUST0428,2,3608.18,7216.36,5,360.818,6855.542,East,Online,Card
SALE04163,3/23/2022,STORE021,PROD0007,CUST0947,2,1117.14,2234.28,0,0,2234.28,East,Online,UPI
SALE04164,3/29/2023,STORE036,PROD0081,CUST0570,4,3321.29,13285.16,15,1992.774,11292.386,South,In-Store,Cash
SALE04165,7/12/2022,STORE039,PROD0040,CUST0669,5,5186.56,25932.8,15,3889.92,22042.88,East,In-Store,UPI
SALE04166,9/16/2023,STORE022,PROD0038,CUST0408,1,3545.94,3545.94,10,354.594,3191.346,West,In-Store,Card
SALE04167,12/3/2022,STORE010,PROD0258,CUST0693,3,3553.34,10660.02,5,533.001,10127.019,East,Online,Cash
SALE04168,3/20/2024,STORE009,PROD0092,CUST0132,1,1387.01,1387.01,10,138.701,1248.309,East,In-Store,Cash
SALE04169,2/11/2024,STORE003,PROD0214,CUST0970,2,311.11,622.22,0,0,622.22,South,Online,UPI
SALE04170,9/20/2022,STORE017,PROD0242,CUST0440,4,674.61,2698.44,15,404.766,2293.674,North,Online,Card
SALE04171,1/1/2024,STORE027,PROD0260,CUST0991,5,3409.58,17047.9,15,2557.185,14490.715,North,In-Store,Cash
SALE04172,1/10/2023,STORE045,PROD0102,CUST0974,5,1290.89,6454.45,15,968.1675,5486.2825,North,In-Store,Cash
SALE04173,9/4/2023,STORE008,PROD0253,CUST0892,3,3125.44,9376.32,20,1875.264,7501.056,South,Online,Card
SALE04174,10/25/2023,STORE048,PROD0125,CUST0900,2,4759.72,9519.44,0,0,9519.44,North,Online,UPI
SALE04175,3/3/2023,STORE037,PROD0146,CUST0553,3,2359.9,7079.7,10,707.97,6371.73,West,In-Store,UPI
SALE04176,3/28/2024,STORE028,PROD0277,CUST0546,3,2835.84,8507.52,15,1276.128,7231.392,South,Online,Card
SALE04177,4/14/2023,STORE040,PROD0113,CUST0949,5,2266.6,11333,20,2266.6,9066.4,North,Online,Cash
SALE04178,4/24/2023,STORE041,PROD0018,CUST0080,4,2061.69,8246.76,0,0,8246.76,East,In-Store,Cash
SALE04179,6/21/2022,STORE001,PROD0021,CUST0028,3,3585.98,10757.94,10,1075.794,9682.146,North,In-Store,Cash
SALE04180,11/1/2022,STORE026,PROD0074,CUST0030,5,1039.66,5198.3,10,519.83,4678.47,South,Online,Card
SALE04181,7/26/2024,STORE014,PROD0216,CUST0247,3,4781.37,14344.11,20,2868.822,11475.288,South,In-Store,UPI
SALE04182,10/2/2022,STORE013,PROD0093,CUST0548,3,2896.36,8689.08,0,0,8689.08,South,In-Store,Card
SALE04183,5/15/2023,STORE021,PROD0083,CUST0994,5,4249.1,21245.5,15,3186.825,18058.675,East,In-Store,UPI
SALE04184,11/18/2024,STORE023,PROD0157,CUST0687,4,4609.79,18439.16,5,921.958,17517.202,South,Online,UPI
SALE04185,10/25/2024,STORE042,PROD0149,CUST0436,5,4531.63,22658.15,0,0,22658.15,North,Online,Card
SALE04186,5/14/2023,STORE013,PROD0092,CUST0190,5,1393.3,6966.5,0,0,6966.5,South,In-Store,Card
SALE04187,7/8/2022,STORE012,PROD0009,CUST0420,5,984.98,4924.9,0,0,4924.9,South,In-Store,Card
SALE04188,4/24/2024,STORE014,PROD0233,CUST0189,4,1027.55,4110.2,5,205.51,3904.69,South,Online,Card
SALE04189,6/8/2022,STORE003,PROD0009,CUST0690,4,1138.42,4553.68,20,910.736,3642.944,South,In-Store,Card
SALE04190,4/10/2024,STORE048,PROD0271,CUST0548,1,2105.7,2105.7,20,421.14,1684.56,North,In-Store,Cash
SALE04191,7/19/2024,STORE042,PROD0088,CUST0099,3,3794.3,11382.9,0,0,11382.9,North,In-Store,UPI
SALE04192,1/5/2022,STORE009,PROD0296,CUST0347,5,509.84,2549.2,5,127.46,2421.74,East,In-Store,UPI
SALE04193,5/28/2022,STORE049,PROD0015,CUST0634,2,1676.89,3353.78,10,335.378,3018.402,East,In-Store,Card
SALE04194,3/10/2022,STORE013,PROD0023,CUST0747,2,438.7,877.4,0,0,877.4,South,Online,Card
SALE04195,10/25/2024,STORE048,PROD0021,CUST0395,1,3444.14,3444.14,15,516.621,2927.519,North,In-Store,UPI
SALE04196,2/8/2022,STORE009,PROD0015,CUST0898,3,1912.13,5736.39,10,573.639,5162.751,East,Online,Card
SALE04197,7/16/2022,STORE027,PROD0219,CUST0161,3,226.36,679.08,10,67.908,611.172,North,Online,Card
SALE04198,3/17/2022,STORE009,PROD0201,CUST0070,4,592.69,2370.76,0,0,2370.76,East,In-Store,Card
SALE04199,10/18/2022,STORE039,PROD0144,CUST1000,3,384.32,1152.96,0,0,1152.96,East,Online,Cash
SALE04200,2/26/2023,STORE028,PROD0129,CUST0090,4,4526.25,18105,20,3621,14484,South,Online,Card
SALE04201,7/24/2023,STORE038,PROD0160,CUST0254,2,793.62,1587.24,0,0,1587.24,East,Online,Cash
SALE04202,9/25/2022,STORE023,PROD0091,CUST0283,2,5089.4,10178.8,5,508.94,9669.86,South,Online,Card
SALE04203,2/26/2022,STORE040,PROD0221,CUST0136,3,4229.36,12688.08,0,0,12688.08,North,Online,Card
SALE04204,6/9/2023,STORE002,PROD0226,CUST0547,1,699.51,699.51,20,139.902,559.608,East,In-Store,Card
SALE04205,1/30/2023,STORE021,PROD0081,CUST0775,2,3080.88,6161.76,5,308.088,5853.672,East,Online,Cash
SALE04206,8/28/2022,STORE002,PROD0191,CUST0744,2,147.88,295.76,5,14.788,280.972,East,Online,Card
SALE04207,4/23/2024,STORE016,PROD0291,CUST0767,5,2523.86,12619.3,10,1261.93,11357.37,South,In-Store,Card
SALE04208,10/22/2024,STORE001,PROD0128,CUST0490,2,334.26,668.52,15,100.278,568.242,North,In-Store,Cash
SALE04209,1/11/2022,STORE013,PROD0130,CUST0269,5,4586.05,22930.25,5,1146.5125,21783.7375,South,In-Store,UPI
SALE04210,1/31/2023,STORE030,PROD0136,CUST0120,5,4575.03,22875.15,10,2287.515,20587.635,West,Online,UPI
SALE04211,1/1/2024,STORE001,PROD0248,CUST0503,1,3575.91,3575.91,5,178.7955,3397.1145,North,In-Store,Cash
SALE04212,5/12/2023,STORE002,PROD0153,CUST0090,4,1339.15,5356.6,10,535.66,4820.94,East,In-Store,Card
SALE04213,4/21/2023,STORE001,PROD0029,CUST0400,5,4899.89,24499.45,10,2449.945,22049.505,North,In-Store,Card
SALE04214,2/25/2024,STORE034,PROD0046,CUST0021,3,1465.12,4395.36,15,659.304,3736.056,North,In-Store,Cash
SALE04215,7/2/2023,STORE004,PROD0019,CUST0687,5,4547.91,22739.55,15,3410.9325,19328.6175,East,In-Store,Card
SALE04216,11/12/2024,STORE023,PROD0136,CUST0509,3,4906.77,14720.31,0,0,14720.31,South,In-Store,Cash
SALE04217,8/26/2024,STORE003,PROD0254,CUST0038,3,1546.45,4639.35,10,463.935,4175.415,South,Online,Card
SALE04218,1/30/2024,STORE032,PROD0045,CUST0239,4,4327.04,17308.16,5,865.408,16442.752,West,In-Store,Cash
SALE04219,3/17/2024,STORE040,PROD0183,CUST0745,3,1443.26,4329.78,15,649.467,3680.313,North,In-Store,UPI
SALE04220,4/15/2024,STORE030,PROD0283,CUST0880,2,4323.28,8646.56,5,432.328,8214.232,West,In-Store,UPI
SALE04221,2/19/2023,STORE033,PROD0151,CUST0239,2,4023.85,8047.7,15,1207.155,6840.545,South,In-Store,UPI
SALE04222,11/25/2023,STORE017,PROD0260,CUST0010,2,3217.3,6434.6,15,965.19,5469.41,North,Online,Card
SALE04223,5/6/2024,STORE006,PROD0021,CUST0120,4,3942.85,15771.4,5,788.57,14982.83,North,Online,Cash
SALE04224,8/10/2023,STORE050,PROD0219,CUST0017,3,203.54,610.62,15,91.593,519.027,East,In-Store,UPI
SALE04225,2/23/2022,STORE050,PROD0004,CUST0482,4,3242.55,12970.2,15,1945.53,11024.67,East,Online,Cash
SALE04226,8/21/2024,STORE024,PROD0092,CUST0947,5,1300.06,6500.3,20,1300.06,5200.24,East,Online,UPI
SALE04227,6/8/2022,STORE003,PROD0252,CUST0898,5,1186.86,5934.3,15,890.145,5044.155,South,Online,Cash
SALE04228,10/21/2024,STORE048,PROD0141,CUST0860,2,888.34,1776.68,0,0,1776.68,North,Online,Cash
SALE04229,8/3/2024,STORE017,PROD0180,CUST0368,5,3728.97,18644.85,0,0,18644.85,North,Online,Card
SALE04230,3/3/2023,STORE028,PROD0111,CUST0832,1,2921.75,2921.75,15,438.2625,2483.4875,South,Online,Cash
SALE04231,12/7/2022,STORE040,PROD0059,CUST0512,1,633.65,633.65,0,0,633.65,North,Online,Cash
SALE04232,9/14/2024,STORE021,PROD0238,CUST0950,5,3462.97,17314.85,20,3462.97,13851.88,East,Online,UPI
SALE04233,7/18/2023,STORE015,PROD0021,CUST0544,2,3592.32,7184.64,20,1436.928,5747.712,East,Online,Card
SALE04234,8/8/2023,STORE010,PROD0116,CUST0727,2,2617.33,5234.66,15,785.199,4449.461,East,Online,UPI
SALE04235,6/24/2024,STORE035,PROD0013,CUST0085,3,139.3,417.9,15,62.685,355.215,North,Online,Cash
SALE04236,12/3/2022,STORE004,PROD0245,CUST0478,3,3754.25,11262.75,15,1689.4125,9573.3375,East,In-Store,Cash
SALE04237,1/27/2023,STORE050,PROD0015,CUST0207,4,1663,6652,20,1330.4,5321.6,East,Online,Cash
SALE04238,9/8/2023,STORE019,PROD0275,CUST0012,2,4108.45,8216.9,0,0,8216.9,East,Online,Cash
SALE04239,6/13/2022,STORE038,PROD0130,CUST0209,5,4418.62,22093.1,0,0,22093.1,East,Online,UPI
SALE04240,2/24/2024,STORE021,PROD0081,CUST0209,4,3157.75,12631,10,1263.1,11367.9,East,In-Store,Card
SALE04241,2/22/2022,STORE010,PROD0042,CUST0520,5,3392.43,16962.15,15,2544.3225,14417.8275,East,Online,Card
SALE04242,8/16/2022,STORE017,PROD0019,CUST0155,3,4015.14,12045.42,0,0,12045.42,North,Online,Cash
SALE04243,2/26/2022,STORE011,PROD0231,CUST0605,1,2867.65,2867.65,0,0,2867.65,North,In-Store,UPI
SALE04244,7/12/2023,STORE023,PROD0220,CUST0893,2,2080.27,4160.54,20,832.108,3328.432,South,Online,Card
SALE04245,7/12/2023,STORE049,PROD0040,CUST0692,2,4677.89,9355.78,10,935.578,8420.202,East,Online,Cash
SALE04246,2/25/2023,STORE029,PROD0085,CUST0908,4,409.41,1637.64,10,163.764,1473.876,East,Online,Cash
SALE04247,6/28/2023,STORE034,PROD0227,CUST0353,1,1038.46,1038.46,0,0,1038.46,North,Online,Card
SALE04248,3/20/2023,STORE025,PROD0152,CUST0241,4,686.56,2746.24,0,0,2746.24,North,Online,Cash
SALE04249,3/31/2024,STORE013,PROD0090,CUST0797,5,669.5,3347.5,0,0,3347.5,South,In-Store,UPI
SALE04250,6/20/2022,STORE049,PROD0123,CUST0832,5,812.53,4062.65,0,0,4062.65,East,Online,Cash
SALE04251,3/21/2022,STORE004,PROD0287,CUST0459,2,4038.65,8077.3,5,403.865,7673.435,East,In-Store,Cash
SALE04252,3/9/2022,STORE035,PROD0214,CUST0223,1,284.2,284.2,0,0,284.2,North,Online,Card
SALE04253,2/15/2023,STORE035,PROD0041,CUST0998,3,3225.05,9675.15,10,967.515,8707.635,North,In-Store,Cash
SALE04254,11/16/2022,STORE034,PROD0207,CUST0635,5,210.87,1054.35,0,0,1054.35,North,Online,Cash
SALE04255,5/6/2022,STORE018,PROD0185,CUST0238,2,1990.46,3980.92,15,597.138,3383.782,North,Online,Cash
SALE04256,2/22/2024,STORE048,PROD0215,CUST0185,5,1094.66,5473.3,0,0,5473.3,North,Online,Cash
SALE04257,6/26/2022,STORE028,PROD0221,CUST0955,4,3987.53,15950.12,15,2392.518,13557.602,South,Online,Card
SALE04258,7/20/2022,STORE031,PROD0266,CUST0795,2,5199.53,10399.06,20,2079.812,8319.248,South,In-Store,Card
SALE04259,8/8/2024,STORE020,PROD0179,CUST0073,2,1422.41,2844.82,0,0,2844.82,West,Online,UPI
SALE04260,6/30/2022,STORE010,PROD0214,CUST0276,5,307.31,1536.55,10,153.655,1382.895,East,Online,Card
SALE04261,7/29/2024,STORE050,PROD0059,CUST0034,2,680.66,1361.32,10,136.132,1225.188,East,In-Store,Card
SALE04262,6/3/2022,STORE019,PROD0178,CUST0433,4,3054.71,12218.84,20,2443.768,9775.072,East,Online,Cash
SALE04263,1/25/2024,STORE030,PROD0164,CUST0188,4,5341.03,21364.12,15,3204.618,18159.502,West,In-Store,Cash
SALE04264,5/27/2022,STORE014,PROD0253,CUST0113,4,2758.07,11032.28,5,551.614,10480.666,South,Online,Card
SALE04265,8/16/2022,STORE050,PROD0218,CUST0404,4,4196.16,16784.64,15,2517.696,14266.944,East,Online,UPI
SALE04266,11/7/2022,STORE022,PROD0218,CUST0685,3,4080.5,12241.5,0,0,12241.5,West,In-Store,Cash
SALE04267,5/2/2023,STORE047,PROD0059,CUST0573,1,583.26,583.26,0,0,583.26,South,In-Store,Card
SALE04268,6/6/2024,STORE047,PROD0279,CUST0101,3,632.33,1896.99,5,94.8495,1802.1405,South,In-Store,Card
SALE04269,12/7/2023,STORE002,PROD0131,CUST0040,4,1270.31,5081.24,10,508.124,4573.116,East,Online,Cash
SALE04270,10/14/2024,STORE045,PROD0292,CUST0933,2,1337.86,2675.72,10,267.572,2408.148,North,Online,Card
SALE04271,8/3/2023,STORE009,PROD0288,CUST0697,2,2366.66,4733.32,15,709.998,4023.322,East,Online,UPI
SALE04272,7/20/2023,STORE044,PROD0100,CUST0225,4,1221.14,4884.56,20,976.912,3907.648,South,In-Store,Cash
SALE04273,11/3/2024,STORE048,PROD0177,CUST0115,4,4552.8,18211.2,20,3642.24,14568.96,North,Online,Card
SALE04274,11/29/2023,STORE038,PROD0286,CUST0995,1,2225.23,2225.23,15,333.7845,1891.4455,East,In-Store,Cash
SALE04275,1/16/2024,STORE006,PROD0164,CUST0370,4,4701.08,18804.32,20,3760.864,15043.456,North,In-Store,Card
SALE04276,6/26/2022,STORE006,PROD0260,CUST0080,2,3318.18,6636.36,15,995.454,5640.906,North,Online,Cash
SALE04277,1/11/2024,STORE035,PROD0017,CUST0282,4,1621,6484,15,972.6,5511.4,North,In-Store,Card
SALE04278,1/17/2022,STORE016,PROD0090,CUST0643,3,712.03,2136.09,15,320.4135,1815.6765,South,Online,UPI
SALE04279,7/17/2023,STORE042,PROD0160,CUST0098,1,679.48,679.48,0,0,679.48,North,Online,Card
SALE04280,5/12/2024,STORE045,PROD0095,CUST0707,4,3683.46,14733.84,5,736.692,13997.148,North,In-Store,Card
SALE04281,7/30/2022,STORE027,PROD0064,CUST0178,5,1317.3,6586.5,0,0,6586.5,North,Online,UPI
SALE04282,5/1/2022,STORE028,PROD0209,CUST0390,4,4576.34,18305.36,10,1830.536,16474.824,South,Online,Cash
SALE04283,1/16/2022,STORE037,PROD0165,CUST0533,2,462.31,924.62,15,138.693,785.927,West,In-Store,Card
SALE04284,8/16/2022,STORE023,PROD0029,CUST0188,2,4929.07,9858.14,0,0,9858.14,South,In-Store,UPI
SALE04285,10/20/2022,STORE008,PROD0201,CUST0370,2,560.23,1120.46,20,224.092,896.368,South,Online,Card
SALE04286,8/5/2023,STORE006,PROD0125,CUST0987,2,4434.15,8868.3,0,0,8868.3,North,In-Store,Cash
SALE04287,12/13/2024,STORE046,PROD0199,CUST0023,3,4834.77,14504.31,5,725.2155,13779.0945,North,In-Store,UPI
SALE04288,3/7/2022,STORE014,PROD0243,CUST0093,5,2634.27,13171.35,0,0,13171.35,South,In-Store,Card
SALE04289,7/3/2023,STORE038,PROD0204,CUST0824,1,3943.17,3943.17,15,591.4755,3351.6945,East,Online,Card
SALE04290,7/28/2022,STORE010,PROD0155,CUST0346,3,2322.19,6966.57,0,0,6966.57,East,Online,Cash
SALE04291,10/6/2023,STORE019,PROD0166,CUST0329,1,2747,2747,5,137.35,2609.65,East,In-Store,Cash
SALE04292,12/22/2024,STORE023,PROD0126,CUST0839,2,2119.04,4238.08,20,847.616,3390.464,South,Online,Card
SALE04293,1/7/2024,STORE019,PROD0043,CUST0898,4,3701.86,14807.44,15,2221.116,12586.324,East,Online,UPI
SALE04294,3/1/2022,STORE001,PROD0268,CUST0143,4,2342.82,9371.28,5,468.564,8902.716,North,Online,Card
SALE04295,7/29/2022,STORE001,PROD0170,CUST0677,1,4515.95,4515.95,20,903.19,3612.76,North,In-Store,UPI
SALE04296,6/8/2022,STORE035,PROD0259,CUST0196,3,488.96,1466.88,20,293.376,1173.504,North,In-Store,Card
SALE04297,7/15/2022,STORE040,PROD0256,CUST0287,5,2740.69,13703.45,10,1370.345,12333.105,North,In-Store,Cash
SALE04298,7/19/2024,STORE037,PROD0013,CUST0548,5,129.47,647.35,10,64.735,582.615,West,Online,UPI
SALE04299,11/10/2024,STORE046,PROD0054,CUST0757,1,3516.16,3516.16,20,703.232,2812.928,North,Online,Card
SALE04300,12/7/2023,STORE010,PROD0178,CUST0969,4,2654.53,10618.12,15,1592.718,9025.402,East,Online,UPI
SALE04301,8/25/2022,STORE011,PROD0280,CUST0064,2,3998.48,7996.96,5,399.848,7597.112,North,Online,Card
SALE04302,6/29/2024,STORE020,PROD0120,CUST0105,5,1842.03,9210.15,10,921.015,8289.135,West,Online,UPI
SALE04303,1/29/2022,STORE005,PROD0073,CUST0280,4,4955.86,19823.44,10,1982.344,17841.096,North,In-Store,UPI
SALE04304,10/6/2024,STORE008,PROD0103,CUST0384,3,147.62,442.86,10,44.286,398.574,South,In-Store,UPI
SALE04305,7/24/2023,STORE048,PROD0115,CUST0230,1,1852.49,1852.49,5,92.6245,1759.8655,North,Online,Cash
SALE04306,4/11/2022,STORE032,PROD0152,CUST0144,5,751.34,3756.7,10,375.67,3381.03,West,In-Store,Card
SALE04307,5/28/2024,STORE043,PROD0062,CUST0863,5,2028.14,10140.7,0,0,10140.7,East,In-Store,Card
SALE04308,5/10/2024,STORE018,PROD0200,CUST0987,1,3365.38,3365.38,15,504.807,2860.573,North,Online,Card
SALE04309,1/31/2024,STORE011,PROD0092,CUST0434,4,1470.44,5881.76,15,882.264,4999.496,North,Online,Card
SALE04310,6/28/2024,STORE044,PROD0075,CUST0146,4,4206.94,16827.76,15,2524.164,14303.596,South,Online,Card
SALE04311,5/22/2022,STORE002,PROD0267,CUST0904,4,4403.46,17613.84,10,1761.384,15852.456,East,Online,Card
SALE04312,2/11/2022,STORE015,PROD0189,CUST0025,3,3523,10569,20,2113.8,8455.2,East,In-Store,Card
SALE04313,11/26/2022,STORE039,PROD0116,CUST0635,4,2494.89,9979.56,20,1995.912,7983.648,East,In-Store,Cash
SALE04314,10/18/2024,STORE003,PROD0146,CUST0708,3,2339.44,7018.32,5,350.916,6667.404,South,In-Store,Card
SALE04315,1/13/2023,STORE015,PROD0205,CUST0642,5,4147.48,20737.4,5,1036.87,19700.53,East,Online,Cash
SALE04316,11/15/2024,STORE031,PROD0224,CUST0341,2,4625.53,9251.06,0,0,9251.06,South,Online,Cash
SALE04317,9/16/2022,STORE001,PROD0178,CUST0201,1,2785.15,2785.15,10,278.515,2506.635,North,Online,UPI
SALE04318,3/26/2024,STORE004,PROD0248,CUST0994,3,3310.83,9932.49,20,1986.498,7945.992,East,Online,Cash
SALE04319,7/28/2024,STORE028,PROD0002,CUST0249,5,1400.75,7003.75,10,700.375,6303.375,South,Online,Cash
SALE04320,2/15/2024,STORE022,PROD0154,CUST0544,2,314.42,628.84,0,0,628.84,West,Online,Cash
SALE04321,5/6/2022,STORE002,PROD0169,CUST0326,2,1457.21,2914.42,5,145.721,2768.699,East,Online,Card
SALE04322,11/24/2023,STORE050,PROD0077,CUST0307,2,3158.32,6316.64,20,1263.328,5053.312,East,In-Store,Cash
SALE04323,6/19/2022,STORE008,PROD0150,CUST0586,2,3275.57,6551.14,10,655.114,5896.026,South,Online,UPI
SALE04324,7/27/2023,STORE018,PROD0214,CUST0728,4,273.89,1095.56,0,0,1095.56,North,Online,UPI
SALE04325,7/5/2022,STORE016,PROD0005,CUST0486,4,514.67,2058.68,15,308.802,1749.878,South,Online,Card
